Parameter,Value
TorqueConstantLoadedKt_NmPerA,0.012850034303903246
TorqueConstantLoadedKt_NmPerArms,0.018172692789539487
MotorConstantKm_NmPerSqrtW,0.5427353805543826
SpecificMotorConstant_NmPerSqrtWPerKg,0.7217425994968714
Saturation_Percent,-3.1103764731241057
AverageAirgapFluxDensity_T,0.04052265179108814
MaximumAirgapFluxDensity_T,7.888555273142013
PeakStatorToothAverageFluxDensity_T,
PeakStatorBackIronAverageFluxDensity_T,
PeakRotorBackIronAverageFluxDensity_T,
DAxisInductanceLd_uH,1.0024713234892726
QAxisInductanceLq_uH,0.966339508651799
DQAxisInductanceAvgLdq_uH,0.00023054906269605929
DQAxisInductanceLdqFromD_uH,0.02223217821529397
DQAxisInductanceLdqFromQ_uH,-0.021771080089901848
PermanentMagnetFluxLinkageLoad_mWb,0.8373348363922963
PermanentMagnetFluxLinkageLoadQ_mWb,-0.020111159518402436
LoadedFluxLinkageD_mWb,0.8281930731399899
LoadedFluxLinkageQ_mWb,0.38585981924927126
PhaseSelfInductanceLself_uH,
PhaseMutualInductanceLmutual_uH,
VolumeMagnet_m3,1.2103044148404684e-06
VolumeX_m3,0.0
VolumeRotorBackiron_m3,9.23997589210343e-06
VolumeTooth_m3,1.6033763985688338e-06
VolumeCopperInclFillFactor_m3,1.1157774959932552e-06
VolumePoleShoe_m3,0.0
VolumeStatorBackiron_m3,1.1746503009150732e-05
MassMagnet_Kg,0.009137798332045439
MassX_Kg,0.0
MassRotorBackiron_Kg,0.07253381075301218
MassTooth_Kg,0.012506335908836872
MassCopperInclFillFactor_Kg,0.009997366364099093
MassPoleShoe_Kg,0.0
MassStatorBackiron_Kg,0.09162272347137379
MassMagnetPerMachine_Kg,0.18275596664090876
MassXPerMachine_Kg,0.0
MassRotorBackironPerMachine_Kg,0.07253381075301218
MassToothPerMachine_Kg,0.2251140463590637
MassCopperInclFillFactorPerMachine_Kg,0.17995259455378368
MassPoleShoePerMachine_Kg,0.0
MassStatorBackironPerMachine_Kg,0.09162272347137379
MassMinRotorPerMachine_Kg,
MassMinStatorPerMachine_Kg,
MassMaxRotorPerMachine_Kg,
MassMaxStatorPerMachine_Kg,
MassMachine_Kg,0.7519791417781421
MomentOfInertiaRotor_KgM2,0.00024974305097146053
ResistanceCoil_Ohm,4.8265184190885105e-05
ResistanceSinglePhase_Ohm,
ResistanceMachinePhase_Ohm,0.0002895911051453106
AirgapTangentialForceAverage_N,-177.4836275626224
AirgapAxialForceAverage_N,487.36150474068774
AirgapRadialForceAverage_N,-28.986007957686045
AirgapShearStress_Pa,49760.790157895215
MagnetAxialForcePositiveMaximum_N,0
MagnetAxialForcePositiveMinimum_N,0
MagnetAxialForceNegativeMaximum_N,-151.47315849802735
MagnetAxialForceNegativeMinimum_N,-94.9361626553807
MagnetRadialForcePositiveMaximum_N,76.39249751083895
MagnetRadialForceNegativeMaximum_N,-81.50581954303672
MagnetTangentialForceMaximum_N,80.09734772425689
MagnetForceElecFrequency_Hz,833.3333333333333
MagnetForceMechFrequency_Hz,83.33333333333333
OutputMinCoreWidth_mm,2.167
DAxisAlignmentAngle_Deg,60.69671131947217
PermanentMagnetFluxLinkageNoLoadMin_mWb,0.8276542746870922
PermanentMagnetFluxLinkageNoLoadMax_mWb,0.8339999310209862
PermanentMagnetFluxLinkageNoLoadAvg_mWb,0.8308271028540393
TotalMachineCost_USD,
RotationalFrequencyElec_Hz,416.66666666666663
RotationalFrequencyMech_Hz,41.666666666666664
ShortCircuitPeakTorque_Nm,10.801726902828468
ShortCircuitPeakId_A,1464.0773643568277
ShortCircuitPeakIq_A,887.1904437717931
ShortCircuitAvgId_A,-824.7868370180817
ShortCircuitAvgIq_A,-94.70822557888847
ShortCircuitAvgIActive_A,830.2065885414077
ShortCircuitRmsIa_Arms,586.3211941597644
ShortCircuitRmsIb_Arms,587.5578988805914
ShortCircuitRmsIc_Arms,587.2543250723692
ShortCircuitDemagId_A,-1464.0773643568277
ShortCircuitDemagIq_A,-192.42246203861777
ShortCircuitDemagIActive_A,1476.6681863976885
ShortCircuitDemagIActiveDensityRMS_A_per_m2,52749831.02690579
ShortCircuitDemagThetaE_deg,97.48742149591538
ASCAverageTorque_Nm,
ASCAverageLoadedFluxLinkageD_Wb,
ASCAverageLoadedFluxLinkageQ_Wb,
ASCTorqueReduction_Percent,
ASCLoadedFluxLinkageDReduction_Percent,
ASCLoadedFluxLinkageQReduction_Percent,
ASCAirgapAxialForceAverage_N,
ASCMagnetAxialForcePositiveMaximum_N,
ASCMagnetAxialForcePositiveMinimum_N,
ASCMagnetAxialForceNegativeMaximum_N,
ASCMagnetAxialForceNegativeMinimum_N,
ASCMagnetRadialForcePositiveMaximum_N,
ASCMagnetRadialForceNegativeMaximum_N,
ASCMagnetTangentialForceMaximum_N,
